date,death,case,city,PM2.5,PM10,SO2,NO2,O3.24h,O3.8h,CO,t,h,v,w,p
2020/2/23,0,93,信阳,48,83,7,12,119,106,0.7,14.4,57,1.8,2,1009
2020/2/24,0,75,信阳,42,78,6,12,118,101,0.73,18.4,60,2,2,1000
2020/2/25,0,63,信阳,39,63,9,15,103,79,0.9,11.4,80,2.4,2,1006
2020/2/26,0,51,信阳,98,138,5,19,87,66,1.05,10.4,83,3.5,3,1012
2020/2/27,0,40,信阳,60,79,4,15,85,69,0.8,6.1,89,2.5,2,1012
2020/2/28,0,14,信阳,40,61,4,15,87,46,0.63,5.3,87,1,1,1007
2020/2/29,0,11,信阳,24,31,5,16,75,61,0.73,8.7,84,1,1,1004
2020/3/1,0,10,信阳,29,37,5,15,106,75,0.75,9.2,81,1.5,1,1010
2020/3/2,0,5,信阳,42,61,4,15,84,69,0.73,6.7,78,1.6,2,1012
2020/3/3,0,5,信阳,36,50,5,14,89,73,0.7,7.4,74,0.8,1,1012
2020/3/4,0,4,信阳,30,42,5,15,89,60,0.67,9,61,1.3,1,1014
2020/3/5,0,4,信阳,43,66,7,19,123,107,0.73,10.3,64,0.9,1,1009
2020/3/6,0,3,信阳,64,93,6,19,136,114,0.75,11.7,70,1.1,1,1002
2020/3/7,0,1,信阳,53,78,6,18,98,68,0.8,13.4,76,1.4,1,1002
2020/3/8,0,1,信阳,64,98,7,19,150,106,0.85,13.2,85,1.4,1,997
2020/3/9,0,1,信阳,92,126,6,28,102,93,0.97,10.1,96,2.4,2,1003
2020/3/10,0,1,信阳,66,86,5,21,83,70,0.8,11.7,60,1.5,1,1008
2020/3/11,0,1,信阳,36,83,6,18,113,88,0.63,14.8,49,1.6,2,1005
2020/3/12,0,1,信阳,33,89,7,15,124,107,0.6,14.8,59,1.1,1,1002
2020/3/13,0,1,信阳,43,75,9,20,122,89,0.82,9.6,69,2,2,1012
2020/1/23,0,1,兰州,72,106,29,79,101,41,1.95,-3.3,52,1.3,1,837
2020/1/24,0,2,兰州,43,64,22,48,91,70,1.15,-4.5,60,0.9,1,840
2020/1/25,0,4,兰州,38,57,17,38,97,51,0.88,-7.4,67,0.8,1,837
2020/1/26,0,8,兰州,77,101,25,46,119,68,1.55,-6.2,71,0.9,1,833
2020/1/27,0,11,兰州,59,74,16,43,84,47,1.25,-8.1,68,0.9,1,833
2020/1/28,0,14,兰州,68,89,20,48,106,48,1.63,-6.5,63,1.1,1,835
2020/1/29,0,14,兰州,70,97,26,51,112,58,1.77,-6.3,56,1.3,1,838
2020/1/30,0,15,兰州,67,95,28,60,124,52,1.93,-6,50,0.9,1,835
2020/1/31,0,20,兰州,56,81,28,63,144,56,1.73,-4.4,46,1.1,1,833
2020/2/1,0,23,兰州,53,77,28,57,146,76,1.5,-1.4,42,0.9,1,834
2020/2/2,0,26,兰州,40,54,17,25,102,83,0.85,-5.5,42,1,1,839
2020/2/3,0,26,兰州,32,48,19,38,96,59,1.3,-5.8,41,1.4,1,835
2020/2/4,0,28,兰州,41,64,24,55,143,43,1.48,-5.3,42,1,1,834
2020/2/5,0,28,兰州,43,68,29,55,145,64,1.57,-5.5,64,1.4,1,833
2020/2/6,0,29,兰州,47,70,25,47,100,53,1.27,-4.8,56,1.1,1,834
2020/2/7,1,29,兰州,50,72,26,48,120,56,1.75,-4,55,1.1,1,838
2020/2/8,0,29,兰州,44,63,20,42,126,75,1.35,-2.7,35,0.9,1,843
2020/2/9,1,24,兰州,41,66,20,39,116,65,1.05,-3.5,40,1,1,840
2020/2/10,0,23,兰州,53,81,25,54,138,56,1.55,-2.6,45,1.5,1,832
2020/2/11,0,23,兰州,59,87,28,66,129,39,1.7,-1.7,31,1.4,1,831
2020/2/12,0,19,兰州,44,73,25,59,189,49,1.48,-1.4,23,1.5,1,829
2020/2/13,0,19,兰州,36,66,28,63,159,44,1.55,-2.4,28,2.6,2,828
2020/2/14,0,16,兰州,42,166,19,37,102,79,1.1,-6.7,33,3.5,3,838
2020/2/15,0,16,兰州,34,150,8,11,86,72,0.35,-11.2,41,0.9,1,836
2020/2/16,0,16,兰州,21,57,10,22,111,66,0.55,-8.5,31,1.4,1,842
2020/2/17,0,14,兰州,33,68,21,40,136,71,1.07,-5.7,24,1.5,1,842
2020/2/18,0,14,兰州,41,80,26,57,149,49,1.27,-3.2,23,0.8,1,838
2020/2/19,0,12,兰州,37,78,19,45,112,74,1.05,-1.6,28,1,1,834
2020/2/20,0,10,兰州,44,104,25,59,128,47,1.4,-0.7,28,1.9,2,841
2020/2/21,0,7,兰州,54,263,9,16,85,75,0.4,-1.6,32,1,1,843
2020/2/22,0,5,兰州,41,151,14,40,113,59,0.93,-1.5,34,1.4,1,839
2020/2/23,0,3,兰州,50,130,23,66,133,43,1.35,-0.6,37,1,1,832
2020/2/24,0,3,兰州,57,128,26,77,118,45,1.55,2.9,38,1,1,832
2020/2/25,0,3,兰州,46,101,20,58,129,51,1.4,2.2,25,1.3,1,833
2020/2/26,0,3,兰州,42,112,28,60,129,60,1.13,4.3,31,1.9,2,834
2020/2/27,0,2,兰州,42,108,27,49,156,104,1.05,2.4,60,1,1,835
2020/2/28,0,2,兰州,37,85,13,33,104,50,0.78,2.5,65,1.1,1,832
2020/2/29,0,2,兰州,38,71,15,56,142,44,1.15,3,33,2.5,2,834
2020/3/1,0,2,兰州,28,86,13,37,111,94,0.88,3.8,39,1.1,1,836
2020/3/2,0,2,兰州,19,65,10,19,97,82,0.55,2,37,1.6,2,836
2020/3/3,0,1,兰州,26,66,14,36,103,92,0.72,2.1,27,1.3,1,836
2020/3/4,0,1,兰州,24,61,16,47,142,68,0.78,1.8,29,1.1,1,833
2020/3/5,0,1,兰州,36,82,23,63,155,57,1.2,4.1,42,1.4,1,828
2020/3/6,0,1,兰州,34,74,21,51,144,81,1.05,4.5,46,0.5,1,829
2020/3/7,0,1,兰州,31,69,12,47,113,56,1.02,5,37,1.5,1,824
2020/3/8,0,1,兰州,40,93,23,64,169,66,1.27,4.7,33,3.6,3,829
2020/3/9,0,1,兰州,29,90,7,18,96,82,0.42,-2.4,46,1.5,1,838
2020/1/23,0,7,成都,107,124,7,42,82,40,1.03,8.5,87,0.5,1,956
2020/1/24,0,16,成都,119,134,6,41,53,23,1.1,8.6,75,1.5,1,960
2020/1/25,0,22,成都,57,65,6,17,81,65,0.79,7.3,72,0.9,1,961
2020/1/26,0,33,成都,49,53,7,14,99,81,0.79,6.5,82,1.1,1,958
2020/1/27,0,37,成都,40,45,6,15,65,45,0.8,5.9,83,1.1,1,956
2020/1/28,0,46,成都,38,43,7,14,55,42,0.8,5.5,86,0.4,1,958
2020/1/29,1,59,成都,49,54,6,22,54,26,0.91,5.1,81,0.6,1,961
2020/1/30,0,67,成都,44,49,5,22,88,50,0.86,8,81,0.8,1,959
2020/1/31,0,70,成都,47,54,6,21,75,53,0.83,7.3,90,0.5,1,956
2020/2/1,0,69,成都,43,48,5,16,63,51,0.67,7.8,88,0.8,1,956
2020/2/2,0,73,成都,41,46,5,14,51,32,0.69,8.1,83,1,1,960
2020/2/3,0,77,成都,38,42,5,20,78,35,0.63,8.8,72,1,1,960
2020/2/4,0,81,成都,32,38,5,17,89,64,0.53,9.4,78,0.6,1,958
2020/2/5,0,79,成都,35,40,5,16,85,58,0.61,9.1,84,1.4,1,955
2020/2/6,0,82,成都,58,66,6,17,68,50,0.7,9.7,71,0.8,1,957
2020/2/7,0,83,成都,30,34,5,13,87,66,0.63,8.1,89,0.8,1,961
2020/2/8,0,89,成都,44,49,5,13,56,34,0.74,8.2,85,0.7,1,965
2020/2/9,0,89,成都,51,59,7,21,59,33,0.91,9.5,73,0.8,1,964
2020/2/10,0,85,成都,39,47,6,13,94,69,0.76,10.1,77,0.4,1,956
2020/2/11,0,85,成都,34,41,6,15,94,64,0.71,10.1,80,0.6,1,954
2020/2/12,0,89,成都,53,60,6,15,101,66,0.79,11.3,79,0.6,1,953
2020/2/13,0,93,成都,85,99,7,24,105,73,0.96,13.2,75,0.4,1,948
2020/2/14,0,95,成都,87,96,7,21,110,73,0.91,12.9,61,1.8,2,949
2020/2/15,2,95,成都,56,76,6,16,80,76,0.71,6.4,38,1.9,2,963
2020/2/16,0,88,成都,24,101,5,8,75,59,0.36,6,59,1.3,1,966
2020/2/17,0,84,成都,25,69,5,13,96,78,0.47,7.6,65,0.9,1,967
2020/2/18,0,82,成都,39,72,8,20,86,69,0.54,7,68,0.9,1,962
2020/2/19,0,77,成都,49,79,9,21,94,80,0.63,8,70,0.5,1,959
2020/2/20,0,71,成都,44,61,6,15,105,80,0.6,9.2,74,1.1,1,961
2020/2/21,0,69,成都,49,61,6,16,79,67,0.59,9,76,0.8,1,966
2020/2/22,0,65,成都,36,65,5,23,99,71,0.53,9.9,82,0.8,1,965
2020/2/23,0,62,成都,61,88,6,31,60,36,0.69,10.3,80,0.8,1,958
2020/2/24,0,62,成都,81,107,7,36,68,47,0.76,11.1,79,0.5,1,952
2020/2/25,0,61,成都,83,108,7,38,116,67,0.77,12.2,74,0.8,1,953
2020/2/26,0,59,成都,82,105,7,39,131,87,0.84,13.8,77,0.3,1,954
2020/2/27,0,57,成都,86,110,7,44,127,68,0.93,14,85,0.9,1,952
2020/2/28,0,55,成都,105,125,6,34,69,42,0.96,13.4,76,1.3,1,952
2020/2/29,0,52,成都,17,22,6,29,93,48,0.81,14.8,67,1.3,1,950
2020/3/1,0,52,成都,31,45,7,39,136,101,0.77,14.5,67,0.6,1,953
2020/3/2,0,50,成都,41,70,8,35,75,51,0.74,10.8,80,2.1,2,954
2020/3/3,0,48,成都,17,34,5,18,77,38,0.61,11.8,70,1,1,958
2020/3/4,0,48,成都,22,38,6,29,84,51,0.53,12.3,67,1,1,958
2020/3/5,0,44,成都,24,41,6,30,94,69,0.49,11.7,81,1,1,953
2020/3/6,0,43,成都,43,64,7,29,83,42,0.61,11.9,87,0.6,1,950
2020/3/7,0,41,成都,52,68,7,30,79,52,0.61,13,74,1.4,1,948
2020/3/8,0,40,成都,56,78,8,34,116,84,0.63,13.2,80,1.3,1,944
2020/3/9,0,39,成都,62,89,11,38,88,45,0.67,12.1,67,1.5,1,954
2020/3/10,0,38,成都,28,77,7,31,75,51,0.47,11.6,73,1.5,1,958
2020/3/11,0,33,成都,22,60,6,27,91,49,0.41,12.3,67,0.8,1,952
2020/3/12,0,28,成都,35,75,7,29,101,75,0.49,12.4,73,0.8,1,952
2020/3/13,0,26,成都,59,105,8,42,85,43,0.64,13.2,67,0.9,1,959
2020/3/14,0,20,成都,63,125,8,50,84,44,0.71,12.3,70,0.6,1,960
2020/3/15,0,19,成都,45,128,9,62,69,37,0.74,12.4,74,1.1,1,955
2020/3/16,0,19,成都,55,123,10,56,70,48,0.81,11.2,85,1.1,1,957
2020/3/17,0,16,成都,28,52,6,29,73,23,0.57,14,65,1,1,958
2020/3/18,0,11,成都,23,46,6,43,114,54,0.59,13.4,68,0.5,1,953
2020/3/19,0,6,成都,46,88,9,70,121,53,0.71,14.4,65,1,1,952
2020/3/20,0,3,成都,28,58,9,44,140,98,0.46,15.7,64,0.9,1,946
2020/3/21,0,4,成都,48,93,11,65,176,101,0.69,18.6,61,1.4,1,945
2020/3/22,0,4,成都,52,98,12,53,181,118,0.67,17,78,1,1,951
2020/3/23,0,6,成都,38,64,6,42,134,71,0.66,17.6,69,0.9,1,950
2020/3/24,0,8,成都,51,104,10,59,170,117,0.77,19.4,70,1,1,946
2020/3/25,0,8,成都,76,132,10,61,166,118,0.81,20.1,71,0.8,1,942
2020/3/26,0,9,成都,75,110,8,44,185,113,0.86,18.1,78,1.6,2,944
2020/3/27,0,9,成都,71,132,9,41,108,76,0.8,14.8,72,1.1,1,954
2020/3/28,0,11,成都,16,38,5,18,103,73,0.49,11.3,80,1.6,2,953
2020/3/29,0,11,成都,10,19,5,20,62,35,0.56,10.8,78,1.7,2,953
2020/3/30,0,11,成都,12,21,5,23,82,50,0.57,11,85,0.8,1,951
2020/3/31,0,13,成都,21,38,5,35,57,26,0.6,14.6,71,1.3,1,953
2020/4/1,0,15,成都,24,36,5,31,108,87,0.63,14.8,78,1.1,1,952
2020/4/2,0,15,成都,31,48,6,33,93,44,0.61,13.3,86,1.6,2,954
2020/4/3,0,17,成都,30,48,6,28,59,45,0.59,10.8,85,2.4,2,958
2020/4/4,0,17,成都,8,13,4,20,51,44,0.59,12.3,75,1.4,1,961
2020/4/5,0,17,成都,20,28,5,26,92,60,0.57,13.4,78,0.5,1,959
2020/4/6,0,17,成都,35,53,5,36,99,66,0.63,12.3,86,0.8,1,956
2020/4/7,0,16,成都,52,78,5,47,60,21,0.77,12.4,83,0.9,1,955
2020/4/8,0,16,成都,75,105,6,46,99,49,0.9,15,73,0.5,1,954
2020/4/9,0,16,成都,43,62,7,41,145,97,0.73,16.9,73,0.9,1,952
2020/4/10,0,11,成都,40,68,7,49,151,95,0.83,18,73,1.3,1,951
2020/4/11,0,10,成都,33,54,6,25,153,96,0.61,16.5,65,0.8,1,959
2020/4/12,0,10,成都,32,76,5,35,131,61,0.63,17.7,60,1.1,1,959
2020/4/13,0,9,成都,44,119,7,55,135,83,0.74,13.3,88,0.9,1,957
2020/4/14,0,9,成都,41,69,4,33,104,59,0.63,14.6,78,0.8,1,952
2020/4/15,0,7,成都,48,71,4,44,141,76,0.71,16.2,77,0.6,1,947
2020/4/16,0,5,成都,78,119,7,73,147,77,1.06,19.5,73,0.8,1,945
2020/4/17,0,5,成都,94,136,9,66,192,104,0.94,20.9,56,1.3,1,947
2020/4/18,0,4,成都,43,84,6,51,119,92,0.63,19.2,60,1.3,1,947
2020/4/19,0,4,成都,19,45,5,22,132,98,0.49,16.6,84,0.9,1,951
2020/4/20,0,4,成都,28,50,5,36,67,29,0.62,NA,NA,NA,NA,NA
2020/4/21,0,4,成都,33,57,6,40,102,66,0.7,NA,NA,NA,NA,NA
2020/4/22,0,2,成都,18,33,4,26,86,77,0.4,NA,NA,NA,NA,NA
2020/4/23,0,1,成都,15,31,5,25,86,83,0.36,NA,NA,NA,NA,NA
2020/1/26,0,75,重庆,37,45,6,18,33,22,0.73,8.1,92,1.4,1,992
2020/1/27,0,110,重庆,38,47,6,17,43,32,0.77,9.3,75,0.5,1,990
2020/1/28,0,132,重庆,30,36,7,19,61,38,0.78,9.5,71,0.8,1,992
2020/1/29,0,182,重庆,22,27,7,19,60,36,0.79,9.8,71,1,1,995
2020/1/30,0,205,重庆,35,43,8,19,90,61,0.82,8.6,81,0.4,1,992
2020/1/31,0,210,重庆,54,67,10,27,58,36,0.95,9.1,89,0.6,1,990
2020/2/1,1,261,重庆,55,65,7,26,52,27,0.97,9.2,88,0.6,1,990
2020/2/2,1,296,重庆,38,46,7,21,44,32,0.83,9.3,88,0.4,1,993
2020/2/3,0,328,重庆,45,56,6,19,42,33,0.78,9.5,90,0.8,1,994
2020/2/4,0,355,重庆,36,44,5,19,43,30,0.72,9.5,81,0.8,1,992
2020/2/5,0,373,重庆,33,41,6,20,71,47,0.75,10.3,77,1.1,1,988
2020/2/6,0,394,重庆,39,47,7,21,52,41,0.79,9.9,90,0.3,1,991
2020/2/7,0,400,重庆,40,48,5,15,52,27,0.74,10.9,82,0.9,1,994
2020/2/8,0,413,重庆,31,38,6,17,56,39,0.78,11.2,81,0.3,1,997
2020/2/9,0,427,重庆,41,51,6,23,45,24,0.83,11.3,85,0.1,0,998
2020/2/10,0,433,重庆,62,73,5,22,53,28,0.95,11.7,83,0.4,1,990
2020/2/11,1,437,重庆,58,69,8,28,52,27,0.95,12.3,78,0.1,0,988
2020/2/12,0,436,重庆,55,68,7,26,64,41,0.87,12.2,77,0.8,1,986
2020/2/13,1,424,重庆,51,63,7,24,94,63,0.84,14.5,71,0.6,1,980
2020/2/14,1,405,重庆,62,71,6,24,92,65,0.85,15.2,67,1.4,1,980
2020/2/15,0,387,重庆,76,91,7,25,87,65,0.92,6.9,71,3.4,3,996
2020/2/16,0,362,重庆,27,44,5,9,69,57,0.47,8.6,50,1.1,1,1000
2020/2/17,0,341,重庆,24,47,6,12,93,73,0.44,9.8,53,0.6,1,1001
2020/2/18,0,325,重庆,35,54,7,25,86,59,0.55,9.8,64,0.4,1,996
2020/2/19,0,301,重庆,56,78,9,30,64,44,0.7,10.1,71,1.3,1,994
2020/2/20,1,288,重庆,85,105,6,23,87,64,0.75,9.4,78,0.5,1,994
2020/2/21,0,267,重庆,69,85,6,26,57,32,0.68,11,80,0.4,1,1000
2020/2/22,0,251,重庆,85,107,6,23,57,39,0.71,11.6,79,0.1,0,998
2020/2/23,0,241,重庆,67,82,7,28,48,26,0.84,11.4,87,0.5,1,991
2020/2/24,0,235,重庆,79,99,6,31,29,19,0.99,11.7,91,0.1,0,986
2020/2/25,0,221,重庆,50,62,5,26,41,21,0.9,13.1,85,0.3,1,987
2020/2/26,0,198,重庆,49,64,6,30,59,34,0.97,13.3,83,0.5,1,987
2020/2/27,0,186,重庆,44,58,7,31,30,19,1.03,13.2,95,0.3,1,985
2020/2/28,0,169,重庆,47,61,6,32,20,7,1.04,14.7,86,0.6,1,985
2020/2/29,0,148,重庆,22,30,5,25,66,35,0.89,14,82,0.8,1,983
2020/3/1,0,132,重庆,29,39,6,28,78,45,0.98,15,80,0.5,1,986
2020/3/2,0,120,重庆,42,57,9,36,78,40,1.18,13.2,79,0.9,1,987
2020/3/3,0,101,重庆,31,45,6,23,76,56,0.64,10.8,95,0.8,1,991
2020/3/4,0,80,重庆,21,27,5,23,53,31,0.63,11.2,91,0.5,1,993
2020/3/5,0,68,重庆,21,28,5,27,50,28,0.64,12.1,76,1.3,1,987
2020/3/6,0,58,重庆,26,37,7,28,58,45,0.67,13.7,68,0.8,1,983
2020/3/7,0,50,重庆,38,58,8,35,85,45,0.73,14.9,70,0.8,1,981
2020/3/8,0,44,重庆,50,71,8,35,105,75,0.9,16.2,69,0.5,1,975
2020/3/9,0,43,重庆,44,62,7,35,60,29,0.89,15.2,62,1.9,2,985
2020/3/10,0,28,重庆,45,72,7,29,83,47,0.68,15.1,56,0.8,1,991
2020/3/11,0,23,重庆,32,66,7,36,96,54,0.59,13,75,1,1,985
2020/3/12,0,16,重庆,39,70,8,38,57,34,0.66,15.1,68,0.4,1,984
2020/3/13,0,6,重庆,39,64,7,39,80,45,0.74,15.1,75,0.5,1,991
2020/3/14,0,1,重庆,56,84,10,50,54,36,0.96,15.6,72,1,1,993
2020/3/22,0,1,重庆,50,85,13,44,189,109,0.79,21.6,53,1.3,1,982
2020/3/23,0,2,重庆,37,62,10,37,150,89,0.66,21.9,58,1.1,1,982
2020/3/24,0,2,重庆,38,67,11,43,141,92,0.86,22.9,63,0.9,1,978
2020/3/25,0,2,重庆,34,55,9,36,143,96,0.79,21.9,75,0.9,1,974
2020/3/26,0,2,重庆,36,56,8,33,153,90,0.77,24.5,61,0.8,1,974
2020/3/27,0,2,重庆,46,88,8,41,155,87,0.86,14.2,85,2.1,2,985
2020/3/28,0,3,重庆,28,55,6,24,62,26,0.51,12.7,84,1.3,1,986
2020/3/29,0,3,重庆,15,21,6,23,48,36,0.59,12,78,0.6,1,985
2020/3/30,0,3,重庆,19,30,6,30,52,18,0.52,13.5,76,1.1,1,984
2020/3/31,0,3,重庆,25,36,7,33,46,30,0.65,16,66,1.1,1,986
2020/4/1,0,3,重庆,28,45,7,37,93,55,0.67,15.5,74,0.4,1,985
2020/4/2,0,3,重庆,31,48,8,44,49,17,0.78,16.3,73,1.1,1,986
2020/4/3,0,3,重庆,32,52,9,45,39,26,0.82,15.8,66,0.8,1,989
2020/4/4,0,3,重庆,33,52,10,41,43,28,0.72,13.1,88,0.9,1,993
2020/4/5,0,3,重庆,36,53,7,40,36,16,0.74,12.7,93,0.5,1,993
2020/4/6,0,3,重庆,34,45,5,39,31,17,0.79,14.8,81,0.4,1,990
2020/4/7,0,3,重庆,39,60,6,49,60,21,0.85,17.6,67,0.6,1,988
2020/4/8,0,3,重庆,37,65,8,54,106,47,1.03,17.7,76,0.8,1,987
2020/4/9,0,3,重庆,43,65,8,52,117,63,0.99,19.5,67,0.6,1,984
2020/4/10,0,3,重庆,34,60,9,52,126,70,0.95,18.6,80,1.1,1,983
2020/4/11,0,3,重庆,34,53,6,43,71,42,0.77,18,74,1.5,1,990
2020/4/12,0,3,重庆,20,31,7,33,102,62,0.7,19.2,61,0.9,1,992
2020/4/13,0,3,重庆,25,53,8,44,147,84,0.8,17.3,66,0.5,1,989
2020/4/14,0,3,重庆,33,66,9,61,60,36,0.82,18.7,60,0.6,1,985
2020/4/15,0,3,重庆,41,71,9,51,143,86,0.78,21.4,55,0.9,1,978
2020/4/16,0,3,重庆,38,71,11,62,170,103,0.83,23.4,58,0.5,1,976
2020/4/17,0,3,重庆,52,98,16,71,211,115,1.01,22.5,69,1,1,978
2020/4/18,0,3,重庆,60,105,14,66,81,38,1.03,17.6,91,1.5,1,979
2020/4/19,0,3,重庆,26,38,5,33,41,18,0.73,19.3,81,0.6,1,983
2020/4/20,0,3,重庆,23,35,6,32,69,44,0.72,18.1,84,1,1,983
2020/4/21,0,3,重庆,23,34,5,33,57,31,0.69,15.4,95,1.5,1,985
2020/4/22,0,3,重庆,14,21,5,32,53,37,0.58,12.8,95,1.6,2,990
2020/4/23,0,3,重庆,15,19,5,28,64,48,0.54,12,93,0.4,1,994
2020/1/28,0,15,西安,72,70,8,17,76,56,1,3.5,66,1.5,1,977
2020/1/29,0,18,西安,56,57,9,22,90,53,1.08,4.6,58,1.4,1,979
2020/1/30,0,22,西安,64,68,11,24,104,66,1.03,3.5,56,0.9,1,976
2020/1/31,0,32,西安,72,77,12,30,122,82,1.04,3.9,56,0.8,1,974
2020/2/1,0,39,西安,118,120,15,32,120,88,1.27,6,58,0.8,1,974
2020/2/2,0,47,西安,139,136,17,31,109,85,1.5,7.3,45,1.8,2,979
2020/2/3,0,55,西安,61,68,10,16,100,69,0.82,4.5,43,2,2,976
2020/2/4,0,60,西安,46,56,14,23,102,74,0.86,4.9,52,1.1,1,974
2020/2/5,0,68,西安,96,96,14,29,122,90,1.1,3.6,63,4.1,3,975
2020/2/6,0,69,西安,127,132,11,21,91,58,1.32,0,78,2.8,2,980
2020/2/7,0,75,西安,71,69,6,18,33,24,0.98,2.1,71,1,1,982
2020/2/8,0,79,西安,74,68,8,18,52,41,1,4.4,69,0.7,1,984
2020/2/9,0,86,西安,63,63,10,24,86,48,1.07,5.7,62,0.6,1,980
2020/2/10,0,88,西安,108,112,13,35,120,64,1.19,6.7,53,1.1,1,972
2020/2/11,0,92,西安,102,104,15,36,128,77,1.22,7.5,53,1.1,1,968
2020/2/12,0,98,西安,130,129,14,40,153,91,1.36,8.2,55,0.8,1,966
2020/2/13,0,99,西安,137,138,14,40,157,91,1.42,9.7,55,1.1,1,962
2020/2/14,0,97,西安,130,133,13,39,151,98,1.32,7.6,26,2.5,2,976
2020/2/15,0,93,西安,28,201,7,12,76,65,0.38,2,24,2.9,2,989
2020/2/16,0,89,西安,16,63,7,8,83,71,0.37,1.7,25,1,1,986
2020/2/17,0,85,西安,23,35,9,17,97,72,0.54,4.2,30,0.8,1,986
2020/2/18,0,80,西安,30,38,11,23,99,64,0.61,4.6,35,0.8,1,978
2020/2/19,1,80,西安,57,61,13,38,110,69,0.8,7.8,38,1.9,2,973
2020/2/20,0,75,西安,68,79,13,38,128,85,0.86,7,49,2.4,2,981
2020/2/21,0,69,西安,70,142,12,27,74,59,0.8,7.9,46,1.9,2,984
2020/2/22,0,54,西安,41,121,8,24,98,52,0.6,7.8,34,2,2,981
2020/2/23,0,47,西安,46,124,12,33,99,59,0.78,8.7,43,0.5,1,971
2020/2/24,0,39,西安,78,131,12,45,121,72,0.94,13.8,43,1.8,2,966
2020/2/25,0,32,西安,73,109,11,41,114,57,0.93,12.3,55,2.4,2,969
2020/2/26,0,28,西安,120,145,18,49,158,94,1.42,11.1,67,5.3,3,973
2020/2/27,0,24,西安,115,146,9,30,106,60,1.2,6,87,3.8,3,975
2020/2/28,0,21,西安,23,28,6,21,38,22,0.9,5.9,84,1.6,2,972
2020/2/29,0,21,西安,33,34,5,26,41,33,0.92,9.3,76,1.4,1,970
2020/3/1,0,19,西安,42,51,6,28,98,52,0.84,9.9,55,1.8,2,976
2020/3/2,0,18,西安,36,86,7,36,89,55,0.66,6.8,75,1.1,1,976
2020/3/3,0,15,西安,26,41,6,26,76,43,0.5,7.9,59,1.3,1,977
2020/3/4,0,15,西安,31,54,7,34,90,50,0.57,7.8,57,3,2,975
2020/3/5,0,13,西安,55,89,9,46,87,60,0.68,9.2,53,3.4,3,969
2020/3/6,0,11,西安,68,88,9,38,104,62,0.74,11.9,53,1,1,966
2020/3/7,0,11,西安,83,111,9,55,123,59,0.83,12.8,52,3.5,3,963
2020/3/8,0,11,西安,88,129,13,58,117,67,0.98,12,52,2.6,2,963
2020/3/9,0,11,西安,77,116,10,46,91,34,0.83,12.1,36,2.6,2,974
2020/3/10,0,11,西安,40,169,7,23,80,55,0.34,10.3,27,1,1,974
2020/3/11,1,11,西安,43,143,8,39,101,54,0.4,10.2,38,1.4,1,967
2020/3/12,0,8,西安,49,116,11,61,91,46,0.62,11.7,42,0.8,1,969
2020/3/13,0,8,西安,66,135,12,65,66,26,0.77,13.3,26,1.9,2,979
2020/3/14,0,8,西安,36,134,9,45,96,55,0.47,11.4,28,0.8,1,977
2020/3/15,0,8,西安,44,143,9,53,101,49,0.51,12.9,27,1.4,1,973
2020/3/16,1,8,西安,36,104,10,58,101,52,0.53,15.6,38,2,2,974
2020/3/17,0,7,西安,34,86,8,48,105,68,0.48,15.8,34,1.6,2,972
2020/3/18,0,5,西安,26,71,8,48,122,56,0.51,17.1,24,2.9,2,967
2020/3/19,0,3,西安,34,105,8,55,115,58,0.53,16,21,1.6,2,967
2020/3/20,0,3,西安,51,192,10,59,92,38,0.59,17.6,34,1.8,2,961
2020/3/22,0,3,西安,51,142,10,62,90,55,0.67,16.3,48,2.5,2,968
2020/3/23,0,3,西安,61,132,13,58,116,58,0.69,17.9,43,2.3,2,967
2020/3/24,0,3,西安,59,126,13,56,155,97,0.8,18.3,56,2.1,2,963
2020/3/25,0,2,西安,48,108,11,55,156,85,0.76,20.1,57,3.3,2,957
2020/1/28,0,40,郑州,77,81,10,21,101,68,0.94,2.5,72,0.8,1,1011
2020/1/29,0,46,郑州,78,83,13,39,122,71,1.06,3.6,67,0.8,1,1012
2020/1/30,0,50,郑州,95,99,13,28,120,90,1.13,4.1,69,1.3,1,1013
2020/1/31,0,55,郑州,104,108,13,31,141,113,1.1,5.4,69,0.8,1,1010
2020/2/1,0,62,郑州,95,101,11,27,140,110,0.94,4.4,72,1,1,1012
2020/2/2,0,69,郑州,142,147,12,26,108,92,1.43,6.8,46,1,1,1013
2020/2/3,0,80,郑州,80,89,13,20,131,97,1.09,4.6,56,1.4,1,1015
2020/2/4,0,84,郑州,85,92,10,15,128,106,0.88,3.3,68,1.9,2,1012
2020/2/5,0,89,郑州,110,126,11,25,124,82,1.17,-0.9,76,2.9,2,1019
2020/2/6,0,93,郑州,59,74,7,15,60,51,0.84,-1.2,87,1.1,1,1020
2020/2/7,0,95,郑州,46,51,6,15,60,52,0.69,2.3,80,1,1,1017
2020/2/8,0,101,郑州,68,65,7,17,91,69,0.78,3.5,81,0.7,1,1018
2020/2/9,0,102,郑州,91,88,9,24,111,86,0.96,7.4,56,1.5,1,1014
2020/2/10,0,98,郑州,52,59,9,20,123,97,0.7,9.8,45,1.5,1,1006
2020/2/11,0,101,郑州,32,42,9,17,134,102,0.5,9.1,74,0.9,1,1004
2020/2/12,1,99,郑州,52,58,9,17,118,87,0.65,9.2,81,1,1,1002
